Species,Type,Normal_1991_2020_MAP_aea,Normal_1991_2020_MAT_aea,Normal_1991_2020_MCMT_aea,Normal_1991_2020_MSP_aea,Normal_1991_2020_MWMT_aea,Normal_1991_2020_NFFD_aea,Normal_1991_2020_PPT_sm_aea,Normal_1991_2020_PPT_sp_aea,Normal_1991_2020_PPT_wt_aea,Normal_1991_2020_RH_aea,Normal_1991_2020_SHM_aea,Normal_1991_2020_Tave_at_aea,Normal_1991_2020_Tave_sm_aea,Normal_1991_2020_Tave_sp_aea,Normal_1991_2020_Tave_wt_aea,Normal_1991_2020_TD_aea
Pseudacris maculata,1,348,6,-5.900000095,247.3287506,18.60000038,171,156.1550598,97,27.6712532,53,75.11412811,6.364417076,17.26531601,5.599999905,-5.300000191,24.5
Pseudacris maculata,1,337.8093262,4.400000095,-10.47809124,234,18.60000038,163,161,81,34,54,79.45065308,5,17.20000076,4.699999809,-9.199999809,29.02708626
Pseudacris maculata,1,348.5182495,5.940108299,-5.900000095,246.3910217,18.51630974,171,156,97,28.60897446,53,75.32785797,6.300000191,17.20000076,5.599999905,-5.300000191,24.44195366
Pseudacris maculata,1,339.8754272,4.612641335,-10,236.9157562,18.69708824,164,162,82,33.05260849,53,78.91249847,5.199999809,17.29999924,4.89709568,-8.70233345,28.60191154
Pseudacris maculata,1,339.0148926,4.699999809,-10,237.9009857,18.79999924,165,162,83,32.2378273,53,79.21737671,5.300000191,17.39999962,4.900000095,-8.699999809,28.80288506
Pseudacris maculata,1,347,6.063391209,-5.790608883,250.0934753,18.66194344,171.1734009,157,98,25.38187981,53,74.5619812,6.417340279,17.31114578,5.66191721,-5.199999809,24.45384216
Pseudacris maculata,1,331.196228,4.199999809,-11.10000038,233.8318481,18.70000076,162,164,76.81600189,32,53.95349503,80.03237915,4.800000191,17.29999924,4.599999905,-9.899999619,29.79999924
Pseudacris maculata,1,337.7921143,4.400000095,-10.44661522,233.7789154,18.60000038,163,161,80.78009033,34,54,79.46464539,5,17.20000076,4.699999809,-9.199999809,29
Pseudacris maculata,1,337.6905212,4.400000095,-10.5,234,18.60000038,163,161,81,34,54,79.36190796,5,17.20000076,4.699999809,-9.24058342,29.10000038
Pseudacris maculata,1,341.7598267,4.5,-10.26719761,236,18.60000038,164,162,82,35,54,78.90378571,5.031003475,17.20000076,4.800000191,-9,28.86899567
Pseudacris maculata,1,346.9474792,6.099999905,-5.693018436,250.5283356,18.65812874,172.0588379,157,98,25,53,74.52156067,6.5,17.36002159,5.699999809,-5.099999905,24.3580513
Pseudacris maculata,1,348.4677734,5.91405201,-5.900000095,246.391571,18.5,171,156,97,28.21821213,53,75.17054749,6.300000191,17.20000076,5.599999905,-5.300000191,24.39999962
Pseudacris maculata,1,348.5948486,5.960980415,-5.900000095,247.3293152,18.54060173,171,156,97,27.86504745,53,74.94806671,6.313319683,17.21399307,5.599999905,-5.300000191,24.44088173
Pseudacris maculata,1,349.611145,5.900000095,-5.916010857,245,18.46173859,171,155,97.5462265,29.54622459,53,75.35297394,6.300000191,17.1458416,5.5,-5.316788197,24.39999962
Pseudacris maculata,1,340.8999329,4.5,-10.23964882,235.7268982,18.60000038,164,162,82,34.5850563,54,79.0227356,5.059312344,17.24093628,4.800000191,-9,28.88180542
Pseudacris maculata,1,321.052887,5.400000095,-8.220659256,214.75737,18.89999962,170,140.7425995,79.30528259,35,53,87.96153259,5.800000191,17.60000038,5.5,-7.300000191,27.11927605
Pseudacris maculata,1,338.3213196,3.900000095,-11.3778162,244.0292664,18.40517044,160,173,76,32,54,75.62104034,4.493067265,17.10000038,4.300000191,-10.27361774,29.87384415
Pseudacris maculata,1,349.4352722,5.911701202,-5.833845615,247.329834,18.47828484,171,156,97.86650085,28,53.21513367,74.69145966,6.300000191,17.13380623,5.534291744,-5.300000191,24.31307602
Pseudacris maculata,1,346.0286255,6.096803665,-5.546512604,249.9902191,18.59804344,172.4810333,156.9902344,98.01882935,24.00977135,53.00977325,74.34408569,6.447009563,17.29323578,5.699021339,-5,24.14619827
Pseudacris maculata,1,337.4053955,4.400000095,-10.5,233.6586304,18.60000038,163,161,80.65579987,34,54,79.45360565,5,17.20000076,4.699999809,-9.217060089,29.04200363
Pseudacris maculata,1,340.2173157,3.922414541,-11.17171764,243.9979706,18.35856819,160,172.2964478,77.29621124,32.29567337,54,75.13567352,4.5,17,4.300000191,-10.07045841,29.52870369
Pseudacris maculata,1,347,6.005901337,-5.633841991,250,18.45123672,172,157,98.06707001,25,53.59632874,74.02410126,6.339814663,17.1549015,5.604508877,-5.099999905,24.13355827
Pseudacris maculata,1,346.5811462,6.038654804,-5.53507328,249.3903961,18.48087311,172,156.3937836,98.60633087,24.57594872,53.60679626,74.00624084,6.341805935,17.18265152,5.638980865,-5,23.98151779
Pseudacris maculata,1,346.710144,5.699999809,-7.305414677,219.2898407,18.79999924,174,141.2898407,88.76663971,44,54,85.59999847,6.199999809,17.5,5.599999905,-6.442737579,26.12898445
Pseudacris maculata,1,316.5703735,5.300000191,-8.370400429,213.706665,18.79999924,168,140.6938477,78.11898041,33,53,87.81218719,5.699999809,17.5,5.400000095,-7.411883831,27.15736389
Pseudacris maculata,1,351.4457092,5.855764389,-5.900000095,245,18.35599899,170,155.4389648,98,29.9949131,54,75.01160431,6.199999809,17.05570984,5.456146717,-5.300000191,24.25624847
Pseudacris maculata,1,339.4881287,4.515501976,-10.19999981,235,18.61446953,164,161.3505707,82,34,54,79.21446991,5.099999905,17.29999924,4.800000191,-9,28.83504295
Pseudacris maculata,1,340.0727539,3.900000095,-11.16718197,244.7656097,18.36684227,160,173.0418396,76.42037964,32,54,74.84857178,4.495942593,17,4.300000191,-10.06618595,29.53268433
Pseudacris maculata,1,349.4716797,5.900000095,-5.721302032,248.4627991,18.32928848,170.3014832,157,98,27,53.69911575,73.86346436,6.228945255,17.02882004,5.5,-5.199999809,24.05981255
Pseudacris maculata,1,349.999054,5.900000095,-5.900000095,245,18.40777016,170.0839233,155.3704224,97.54530334,29.54530334,53.54530334,75.11521912,6.24546957,17.10000038,5.5,-5.300000191,24.30821609
Pseudacris maculata,1,350.1784058,5.900000095,-5.800000191,247,18.38244629,170.1993256,156,98.16210938,28,53.87337875,74.41013336,6.211557388,17.06916046,5.470648289,-5.270999908,24.18338203
Pseudacris maculata,1,332,4.199999809,-11,234.7789307,18.70000076,162,164,77.07089996,32,54,79.6488266,4.800000191,17.29999924,4.599999905,-9.800000191,29.70000076
Pseudacris maculata,1,354.0169373,5.808078766,-5.896722317,244.6612244,18.30875778,170.0461121,156,99,30.96827698,54,74.86940002,6.199999809,17.00794983,5.409040451,-5.300000191,24.23742676
Pseudacris maculata,1,354.0618591,5.803061008,-5.937096596,243.7151031,18.34288979,170.0765686,155.613205,99,31.42115974,54,75.21011353,6.199999809,17.00521469,5.40639925,-5.338754177,24.29097366
Pseudacris maculata,1,347.287384,5.938900471,-5.5,248.3532257,18.37083626,172,155.9873352,99,25.27989769,54,73.81491089,6.271040916,17.07277489,5.535244465,-5,23.87113571
