Species,Type,Normal_1991_2020_MAP_aea,Normal_1991_2020_MAT_aea,Normal_1991_2020_MCMT_aea,Normal_1991_2020_MSP_aea,Normal_1991_2020_MWMT_aea,Normal_1991_2020_NFFD_aea,Normal_1991_2020_PPT_sm_aea,Normal_1991_2020_PPT_sp_aea,Normal_1991_2020_PPT_wt_aea,Normal_1991_2020_RH_aea,Normal_1991_2020_SHM_aea,Normal_1991_2020_Tave_at_aea,Normal_1991_2020_Tave_sm_aea,Normal_1991_2020_Tave_sp_aea,Normal_1991_2020_Tave_wt_aea,Normal_1991_2020_TD_aea
Pseudacris maculata,1,558,2.799999952,-15.80000019,363.9380188,19.12241364,157,239,131.2272797,66,59,52.56605911,4.300000191,17.90617752,2.700000048,-13.89999962,34.90000153
Pseudacris maculata,1,556.7625732,2.694565296,-15.90537357,365.0426636,18.9095211,155.1170197,240.891983,130.8843689,67,59,51.8264389,4.199999809,17.7990036,2.594015598,-13.89999962,34.90000153
Pseudacris maculata,1,502.2536316,0.899999976,-17.89999962,337.7763977,18.39999962,142.4604645,228,92.2036972,50,64,54.62307739,3,16.88181114,-0.200000003,-16.20000076,36.29999924
Pseudacris maculata,1,556.7035522,2.891238213,-15.80000019,363.9860229,19.20169449,157,239.7172699,131,65.71813202,59,52.75011444,4.423388958,18.02628326,2.791435003,-13.80000019,35
Pseudacris maculata,1,474.8833618,-0.699999988,-21.10000038,319.9712524,17.71247673,133,221,79,52,61,55.4339447,1.299999952,16,-1.600000024,-18.61648178,38.80221939
Pseudacris maculata,1,794.2385864,12.39999962,-1.399999976,515.7816162,26.5,216,326,238.4463959,69.54701996,55,51.32274246,13.10000038,25.10000038,11.69999981,-0.300000012,27.85923386
Pseudacris maculata,1,507.4133911,1.200000048,-17.79999924,329.7797852,18.60000038,145,221.4186249,101,56,62,56.34015656,3.417677879,17.10000038,0.141093269,-16,36.40000153
Pseudacris maculata,1,504.9194336,1.176154852,-17.79999924,328.8056946,18.60000038,145,221,100,56,62,56.67044449,3.400000095,17.10000038,0.100000001,-16,36.47446823
Pseudacris maculata,1,543.685791,3.308822393,-15.22797203,361.7843323,19.47185135,158.3796082,235.7360229,127.227356,62.22735596,59,53.83937073,4.972247124,18.37186623,3.209049702,-13.2227354,34.70000076
Pseudacris maculata,1,507.0393982,1.188543558,-17.79999924,330.0540466,18.60390282,145,221.3374939,100.4048843,56,62,56.34907532,3.400000095,17.10000038,0.102464661,-16,36.40616226
Pseudacris maculata,1,557.1844482,3.071494341,-15.39999962,366.6593933,19.29999924,158,239.6491089,129,67,60.7321434,52.60593033,4.699999809,18.18096161,2.900000095,-13.5,34.70000076
Pseudacris maculata,1,501.663208,1.600000024,-17.73862076,324.0475464,19.09518623,151,218,107.2396393,56,61,58.87335587,3.978695154,17.67820549,0.677387536,-15.80000019,36.79999924
Pseudacris maculata,1,503.0276794,1.700000048,-18.23200035,325.9830322,18.89999962,151,217,113.9630661,55.03696442,61,58.13394165,4.099999905,17.60000038,0.800000012,-15.80000019,37.20000076
Pseudacris maculata,1,519.5112915,1.696617246,-18.20000076,334.8802795,18.79999924,150.9888611,224,117,58,61,56.11219025,4,17.5,0.899999976,-15.80000019,37
Pseudacris maculata,1,554.3752441,3.400000095,-15.10000038,371.4236755,19.79999924,160,244.4929962,126,61,62,53.26240158,5.099999905,18.60000038,3.197296858,-13.30000019,34.90000153
