Species,Type,Normal_1991_2020_MAP_aea,Normal_1991_2020_MAT_aea,Normal_1991_2020_MCMT_aea,Normal_1991_2020_MSP_aea,Normal_1991_2020_MWMT_aea,Normal_1991_2020_NFFD_aea,Normal_1991_2020_PPT_sm_aea,Normal_1991_2020_PPT_sp_aea,Normal_1991_2020_PPT_wt_aea,Normal_1991_2020_RH_aea,Normal_1991_2020_SHM_aea,Normal_1991_2020_Tave_at_aea,Normal_1991_2020_Tave_sm_aea,Normal_1991_2020_Tave_sp_aea,Normal_1991_2020_Tave_wt_aea,Normal_1991_2020_TD_aea
Ambystoma macrodactylum,1,1223.08606,1.241271734,-8.453122139,500.8067017,12.80000019,137.0381165,289.3768616,335.3711853,296.5332031,68,25.58426666,1.551188707,11.14110184,0.051257979,-7.948654652,21.20429039
Ambystoma macrodactylum,1,534.1583252,3.397814751,-7.421241283,323.9046631,14.79959393,144.7242584,202.2000275,156.6997528,68.71669769,55,45.72931671,4.075115681,13.39847469,2.974148512,-6.825881004,22.20000076
Ambystoma macrodactylum,1,540.510498,2.625126362,-8.057691574,329.0012512,14.13068199,135.1056366,205.902359,155.3231812,71.4805069,56.11591339,43.05781555,3.238116741,12.72431755,1.975532174,-7.554201603,22.18471909
Ambystoma macrodactylum,1,529.5690308,2.490760565,-8.158461571,322.1466675,13.99260616,132.984436,202.2366943,152.4440765,70.33047485,55.56370544,43.52053833,3.1434021,12.64142418,1.790140271,-7.656547546,22.18846321
Ambystoma macrodactylum,1,500.2828369,2.09069562,-8.609365463,300.4201965,13.44865417,129.9576263,188.2823944,130.804184,69.51753235,56.06968689,44.88430405,2.68175149,12.14396858,1.589926362,-8.006967545,22.10000038
Ambystoma macrodactylum,1,493.3097229,1.975367308,-8.637121201,299.6712952,13.35358334,128.8094177,187.7543335,141.8979492,64.40786743,56.88594437,44.59084702,2.679192305,12.05472946,1.272899866,-8.119026184,21.98538399
Ambystoma macrodactylum,1,500.6681213,2.099999905,-8.650730133,300.0307922,13.40834999,130,188.9940186,132.3061981,69.34299469,56,44.76152802,2.647197962,12.11061859,1.600000024,-8,22.10000038
Ambystoma macrodactylum,1,458.3204651,2.058710337,-8.641280174,279.996582,13.40449905,128.5819244,176.4349213,122.4254456,59.20429611,56,47.88000488,2.599999905,12.1070118,1.564121485,-8.041786194,22.10000038
Ambystoma macrodactylum,1,529.3001709,3.234098911,-7.56602478,322.6622314,14.63487625,142.0013428,202.0017242,155.0011597,68.00016785,55,45.47588348,3.83545661,13.2356596,2.734109879,-6.966486454,22.1999836
Ambystoma macrodactylum,1,536.1472778,1.837283254,-8.750511169,322.270813,13.16200352,127.7701492,200.1075287,152.5836792,73.39102936,57.08119583,41.4460144,2.549959183,11.93379593,1.12742281,-8.217986107,21.96997452
Ambystoma macrodactylum,1,716.5505371,3.353888988,-6.646517754,315.9955444,14.8657074,153.1080017,180.5484467,222.0712585,169.7606659,60.94561386,47.15463257,4.163736343,13.35416794,2.265346766,-6.381780624,21.55282974
Ambystoma macrodactylum,1,991.8572998,1.607929945,-8.192168236,389.084198,12.99280834,140.8157654,221.6576385,284.8829041,255.1390991,67.18423462,33.48029327,2.010893822,11.50759888,0.511394978,-7.587974072,21.20000076
Ambystoma macrodactylum,1,1466.384521,1.189925313,-8.313141823,574.3286743,12.74487114,137.4386139,324.6967773,409.8970337,365.9456177,68.55325317,22.20193672,1.54495573,11.04330826,0.044830203,-7.955327988,21.05621338
Ambystoma macrodactylum,1,745.277832,3.012484789,-7.087423801,325.2086182,14.59511185,150.4180908,186.1933899,227.1034393,180.5878296,62.25693893,44.84718323,3.697111368,13.01279163,2.010175943,-6.625717163,21.64201164
Ambystoma macrodactylum,1,469.3945007,1.856378436,-8.800000191,287.6992493,13.19999981,128,182.3284607,129.7677002,60.17033768,57,45.82276154,2.457010031,11.89999962,1.299999952,-8.199999809,22
Ambystoma macrodactylum,1,509.4849548,1.969714642,-8.676210403,304.4107971,13.26934528,128.938324,192.9996033,139.8943787,70.87432098,57,43.6170578,2.625673771,12.02375507,1.369956613,-8.131409645,22
Ambystoma macrodactylum,1,759.8875732,2.77312994,-7.306278229,327.5672607,14.25095558,149.1222382,187.6493988,227.3754425,187.2464294,63.33789825,43.78498459,3.362400055,12.76480007,1.760443568,-6.765928268,21.56831551
Ambystoma macrodactylum,1,677.892395,3.875409603,-6.400000095,307.8249512,15.36209583,157,174.8698273,207.4253387,155.4988403,59,49.89638138,4.699999809,13.80000019,2.806208611,-5.977723598,21.75534439
Ambystoma macrodactylum,1,739.8618774,3.358530045,-6.571872711,330.8166809,14.85756969,152.569519,192.0988464,224.7409668,173.1472473,60.53664398,44.91872787,4.188002586,13.27717113,2.287465572,-6.323863029,21.42986488
Ambystoma macrodactylum,1,738.861145,3.541373014,-6.470219612,329.8334656,15.03988838,154.0996399,191.384201,224.7763519,173.4434509,60,45.65719986,4.421928883,13.44155121,2.477631807,-6.189993858,21.51016617
Ambystoma macrodactylum,1,689.6762695,3.803654194,-6.390329838,314.1921387,15.2795763,156.0069427,179.8529358,210.6283569,156.5299683,59,48.6154747,4.67980814,13.73312092,2.731236458,-5.968763828,21.6696949
Ambystoma macrodactylum,1,736.6873169,3.188919306,-6.910715103,324.4148254,14.74142647,151.4689331,185.3762665,227.0020905,175.9844513,61.98429108,45.44416046,3.930554628,13.18409634,2.1413064,-6.511304379,21.65063477
Ambystoma macrodactylum,1,656.7053833,4.07463026,-5.909117222,328.2972717,15.39173889,159.3582001,188.7096863,193.5977173,123.8217087,59.32036209,46.87934113,4.723610878,13.94357872,3.245573282,-5.610295773,21.29999924
Ambystoma macrodactylum,1,681.7297974,3.713829994,-6.199999809,326.6618958,15.16097355,155.285675,188.1554871,204.2450714,142.6103973,59.71433258,46.41183472,4.512937546,13.613904,2.728566885,-5.932535648,21.36107063
Ambystoma macrodactylum,1,714.7932739,3.73114419,-6.235526085,330.5776672,15.21508121,155.2922668,189.8234863,215.795517,156.9773254,59.70772934,45.92007446,4.529227257,13.63131428,2.692716837,-5.970772743,21.41506767
Ambystoma macrodactylum,1,486.1317139,3.169377804,-7.093237877,260.7001648,14.58715916,148.5106812,155.9745331,126.1508636,84.41616058,60.31292343,56.03655243,3.637493849,13.10688305,2.337458849,-6.495247364,21.70000076
Ambystoma macrodactylum,1,649.885437,1.981370449,-8.025951385,334.0532532,13.38353157,139.0836334,199.0912018,168.2643127,123.5295029,64.25738525,40.13007355,2.349682808,11.98130417,1.069533587,-7.426706314,21.39915276
Ambystoma macrodactylum,1,723.4055176,1.428217292,-8.527774811,349.2384644,13.03037167,136.3013,208.9469604,177.3129425,154.2232056,67,37.42568588,1.530468464,11.47208405,0.574550331,-7.869855404,21.60000038
Ambystoma macrodactylum,1,630.173584,1.961222529,-8.111895561,328.2304382,13.37571526,137.8798828,195.4973907,170.9911957,117.3060532,63.26799011,40.88747025,2.351777077,11.97228336,0.975448906,-7.522627354,21.48888779
Ambystoma macrodactylum,1,507.5593262,3.182956219,-7.110621929,270.3656921,14.48912621,148.4985809,161.9071808,128.669281,89.84609222,60.51411819,53.70761871,3.688840151,13.08313274,2.382073641,-6.566671848,21.64732742
Ambystoma macrodactylum,1,551.6067505,2.291643143,-8.035654068,310.4076843,13.94333458,134.710495,190.9524689,160.4350128,89.2960968,58,44.91110229,3.143568516,12.49156952,1.292527556,-7.649650574,21.97927094
Ambystoma macrodactylum,1,553.5291138,0.556128204,-9.843660355,319.1965332,11.61118031,116.5535812,201.612442,147.0265961,84.35547638,60,36.59265518,0.911365867,10.30771828,0.007793366,-8.944627762,21.45277596
Ambystoma macrodactylum,1,531.3912354,1.718557835,-8.800000191,306.6908875,13.27730942,126,189.966629,147.2118683,85.43425751,57,43.40829086,2.43104887,11.93093586,0.800000012,-8.353891373,22.11249161
Ambystoma macrodactylum,1,529.8009644,0.607835352,-9.762812614,294.6312866,11.70911407,112.3774414,194.164856,138.6272125,81.13594818,58.01525497,39.57153702,0.821425855,10.23691273,0.206018671,-8.874613762,21.39899445
Ambystoma macrodactylum,1,487.2969055,2.059422731,-8.545851707,294.7725525,13.43644238,129.6037292,186.6098022,134.9081116,64.79171753,56.39567184,45.50908661,2.757032633,12.15403175,1.458943367,-8.03957653,22
Ambystoma macrodactylum,1,480.9920959,1.908288479,-8.791670799,293.7376709,13.261693,128.5505676,185.3815765,130.8308258,62.92501831,57,45.18271255,2.506716967,11.96523952,1.366017938,-8.144948006,22
Ambystoma macrodactylum,1,495.9590454,2.069132328,-8.541385651,301.2834473,13.45646,129.6496429,189.0028534,142.2108002,63.82715607,56.16500092,44.7897377,2.84768343,12.24367619,1.364790201,-8.033417702,22.0071125
Ambystoma macrodactylum,1,480.3460083,2.040405989,-8.669913292,287.7382507,13.43389416,129.6136169,181.3955231,125.8652649,65.8549881,56.65485001,46.63866425,2.599999905,12.13352871,1.599554539,-8.065478325,22.10000038
Ambystoma macrodactylum,1,514.0371704,1.65520072,-8.87761879,296.2826233,13.21425533,125.1469345,183.2333069,143.2684326,83.84725952,57.18173599,44.66004944,2.399553061,11.85520172,0.73231113,-8.427004814,22.05836105
Ambystoma macrodactylum,1,575.9423218,2.546900988,-7.87863493,348.3173523,13.94182205,135.118988,217.3123779,164.112915,73.67942047,56,39.96738052,3.213678837,12.6195631,1.84450376,-7.388027668,21.82571793
Ambystoma macrodactylum,1,560.3529053,2.701520205,-7.781558514,344.0032959,14.10151672,136.316803,215.117569,160.3935547,68.11011505,56.00483704,40.96294785,3.315316439,12.72754192,2.020054102,-7.284643173,21.90763855
Ambystoma macrodactylum,1,541.6116943,1.687580824,-8.837872505,313.53302,13.26339626,125.6339569,194.6564636,150.1145935,86.77594757,57,42.52454376,2.408804417,11.90789509,0.749279082,-8.37040329,22.12132835
Ambystoma macrodactylum,1,533.5548706,0.89244312,-9.482445717,298.5420837,11.99557686,116.1641006,193.8862457,134.1292572,83.47135925,58,40.13065338,1.113670945,10.59210587,0.491210967,-8.61822319,21.48171043
Ambystoma macrodactylum,1,786.5021362,4.001487255,-5.506415367,364.2691345,15.3017149,159.7725525,215.6978607,230.0346375,159.5321808,60.0083313,42.02087784,4.455710411,13.80146122,3.101746798,-5.307857037,20.79999924
Ambystoma macrodactylum,1,548.4488525,2.216703653,-8.377850533,334.2332764,13.71381569,130.8950653,209.4942017,156.698288,72.796875,56.13902283,41.24728012,2.919443369,12.40224457,1.514390349,-7.872016907,22.04839325
Ambystoma macrodactylum,1,544.0393677,2.751168489,-7.448834419,277.6013489,14.10698795,147.242691,166.4082794,133.8278961,105.5431061,63,50.82370377,3.129754305,12.62958431,2.029685736,-6.848712921,21.60000038
Ambystoma macrodactylum,1,666.4768066,3.329752684,-6.911794186,296.1940308,14.9318924,153.5691681,167.8338928,198.9475098,157.3731537,62.10905075,50.46531677,3.832012177,13.42957687,2.389151096,-6.310905933,21.85700035
Ambystoma macrodactylum,1,597.1669922,2.518333673,-7.640857697,310.1816711,13.92019749,143.6009827,184.003952,151.8892059,110.0066223,62.39901352,44.84850311,2.920197487,12.45908451,1.620197535,-7.039901257,21.5
Ambystoma macrodactylum,1,633.6896973,1.904998422,-8.110020638,329.3017273,13.38230038,137.9021454,196.5092163,169.7400665,118.5425415,63.9607048,40.60998917,2.29529047,11.98475933,0.981867909,-7.511692524,21.41201591
Ambystoma macrodactylum,1,603.8525391,2.081212997,-8.010339737,317.3128662,13.58121586,138,189.573288,172.7735138,108.4559784,62.21012115,42.82604218,2.570184231,12.18111134,1.179030299,-7.508618832,21.58804703
Ambystoma macrodactylum,1,679.9365845,0.327292174,-10.10000038,375.9416809,11.37707424,117.2882004,232.0713806,178.3698273,115.8686523,62,30.25201607,1,10.10000038,-0.5,-9.314360619,21.47707558
Ambystoma macrodactylum,1,583.7532349,0.876341581,-9.423728943,322.9146118,11.97901917,117.0602036,207.4719086,145.8316956,95.103302,58.26931,37.33000565,1.084391952,10.57610512,0.456406176,-8.620981216,21.47901917
Ambystoma macrodactylum,1,530.795166,3.303148508,-7.53085041,322.0460205,14.7358675,143.3346405,200.9744415,155.9743652,68.30748749,55.3071785,45.72696686,3.936506033,13.30478573,2.8038311,-6.963068962,22.20000076
Ambystoma macrodactylum,1,526.4750977,0.815040946,-9.503418922,295.0341797,11.90002251,115.2255936,193.7521362,132.1912689,81.75548553,58,40.39753342,1.079968572,10.49633312,0.414577216,-8.683029175,21.41674805
Ambystoma macrodactylum,1,590.0297241,2.747931004,-7.825660706,359.0699158,14.13737488,137.0010681,228.6864929,168.7073059,75.67032623,55.70774841,39.4380455,3.338329554,12.80878353,2.22004509,-7.336952209,21.99876213
Ambystoma macrodactylum,1,528.6453247,3.559023619,-7.240276814,321.6713867,14.8809824,145.7899017,201.3990021,155.3912659,68.18849182,54.99435806,46.41513443,4.181497097,13.48168468,3.081961155,-6.641016483,22.20000076
Ambystoma macrodactylum,1,675.2693481,0.280592352,-10.08660793,364.8511658,11.28343678,109.8024063,226.9549561,180.8187103,111.387001,58.52801132,31.51868439,0.480867475,9.877733231,-0.188639671,-9.159809113,21.36629677
Ambystoma macrodactylum,1,577.3573608,1.280888677,-9.17049408,302.6003418,12.62127781,125.1786957,188.1535797,152.7590942,100.4554138,59.16439819,41.72240067,1.629138112,11.217206,0.7301808,-8.475499153,21.78586006
Ambystoma macrodactylum,1,619.7849731,2.323459864,-7.738301277,319.8896179,13.72584534,142.5722809,190.108017,157.3647766,116.1113739,63.30935287,43.00245285,2.725844622,12.32324791,1.425844669,-7.137077332,21.46238518
Ambystoma macrodactylum,1,600.7897339,4.383392334,-5.597407818,320.5360718,15.68243885,163.0795746,185.6905365,173.9470673,100.4018631,58.22808456,48.87138748,4.973581314,14.28313923,3.681199074,-5.233447075,21.27814293
Ambystoma macrodactylum,1,546.9273682,2.660749912,-7.599999905,268.9225159,13.94617748,149,158.6641083,135.050827,110.2516708,64.10028076,51.8964119,2.936922312,12.54562855,2.046055317,-6.800000191,21.54572296
Ambystoma macrodactylum,1,731.8208008,3.681297302,-6.430047512,327.1922607,15.17967987,155.0931091,189.2554169,223.2265015,171.1612854,59.72090912,46.45663834,4.580329895,13.58151436,2.579366684,-6.090641499,21.60953903
Ambystoma macrodactylum,1,714.947998,3.786877871,-6.199999809,330.0258484,15.25392532,156,189.2776337,215.8735504,156.6966248,59.12177658,46.19642258,4.587879181,13.68679333,2.787853956,-5.91217804,21.45380783
Ambystoma macrodactylum,1,727.4433594,3.409979343,-6.630753994,316.273468,14.95784664,153.502182,180.0283661,222.9174805,177.094162,60.89618301,47.40680313,4.213776588,13.44783974,2.3161304,-6.379206657,21.64282227
Ambystoma macrodactylum,1,667.2698975,3.252505541,-6.95877409,300.3062134,14.85270882,153.5471344,170.913681,195.9674835,153.6203918,62.57563019,49.60381699,3.742647648,13.35249138,2.352686882,-6.357564926,21.86492729
Ambystoma macrodactylum,1,691.911499,3.783839703,-6.400000095,314.5038757,15.2831831,155.8252869,180.843338,211.6354828,158.3639832,59.17425537,48.60618973,4.683445454,13.7110815,2.725754499,-6,21.68271446
Ambystoma macrodactylum,1,549.7606812,2.387184858,-7.900000095,296.1086426,13.890275,139,178.4312744,163.7596283,93.12818909,60.20659637,47.0356369,2.980018377,12.49072361,1.389609337,-7.406147003,21.7892704
Ambystoma macrodactylum,1,574.8743896,2.774434566,-7.435853004,298.9805298,14.16496658,147.0863647,177.9960632,140.9303284,107.7828674,62,47.35644531,3.238108635,12.72668362,1.975879312,-6.824892521,21.60000038
Ambystoma macrodactylum,1,680.2089233,2.184731722,-8.106639862,309.0603638,13.48913765,148.8581238,179.982193,171.9579773,152.8335571,67.89930725,43.48810577,2.294898987,12.07442856,1.402098775,-7.110329628,21.50918579
Ambystoma macrodactylum,1,683.9634399,2.357932806,-7.941976547,312.1231995,13.67098427,150.1308289,181.3636322,175.3982697,152.695755,67.58422089,43.82988739,2.481421232,12.27836418,1.553117752,-6.966262817,21.61950874
Ambystoma macrodactylum,1,735.0187378,1.929713249,-8.094473839,331.936615,13.21778965,148.0236206,193.2012482,179.4925232,167.9026642,68.7692337,39.88693619,2.025175333,11.82258224,1.126762271,-7.195141792,21.40197563
Ambystoma macrodactylum,1,635.2244873,2.522842407,-7.68255949,303.227356,13.93342876,150.0018158,177.1179352,166.1633606,133.9367676,65.98946381,46.03482819,2.732456684,12.51490498,1.718126059,-6.799819946,21.60105515
Ambystoma macrodactylum,1,517.6846313,3.120359898,-7.152562141,272.1504822,14.4471693,149.9433899,163.5849152,126.3978424,95.88504028,61.66211319,53.10020065,3.581543684,13.02046394,2.347169399,-6.552830219,21.60000038
Ambystoma macrodactylum,1,1481.685913,1.156257987,-8.343710899,570.793335,12.66869164,137.4154968,318.563324,422.8013306,367.2611389,68.86325836,22.19653511,1.500055313,10.97174072,0.000337258,-7.954509735,21.01369286
Ambystoma macrodactylum,1,632.5360107,1.924135804,-8.162260056,324.3605957,13.47287941,137.2604675,192.1804199,165.3775482,117.7542114,63.65875244,41.63625717,2.226238966,11.97058105,0.926157653,-7.561245918,21.64679527
Ambystoma macrodactylum,1,499.8946838,1.742294312,-8.839387894,290.7593994,13.30254745,126.1386719,180.0467224,140.308609,79.16930389,57,45.74135971,2.442398548,11.97478104,0.824146152,-8.358447075,22.0816021
Ambystoma macrodactylum,1,513.1270752,1.733922958,-8.830816269,299.4595032,13.26956463,126.3487854,186.5938416,142.367218,80.32123566,57,44.33214951,2.469442844,11.96915054,0.884790063,-8.265160561,22.10000038
Ambystoma macrodactylum,1,527.3251343,3.371483088,-7.429973602,321.3718262,14.7735796,143.7325745,201.0103149,154.298111,67.28871155,55,46.09119797,4.047695637,13.37127304,2.944772482,-6.827566624,22.20000076
Ambystoma macrodactylum,1,807.8660889,3.306975842,-6.493164539,382.7211914,14.71085548,153.9977112,218.5832214,244.0661621,155.0277863,61.8620224,38.45962143,3.809737444,13.20650482,2.346260071,-6.168515205,21.20000076
Ambystoma macrodactylum,1,793.5092163,3.089159012,-6.710833549,379.2565002,14.49019814,151.0771637,217.4325714,240.3262939,153.974762,62.19949722,38.14163208,3.534323454,12.93296909,2.079979897,-6.348665714,21.19009399
Ambystoma macrodactylum,1,1562.397705,1.212518692,-8.287452698,595.4594727,12.722785,138.9514771,334.4282532,438.1730347,392.7789001,69.3615036,21.34744644,1.598764896,11.02523422,0.098794796,-7.937319279,21.01140976
Ambystoma macrodactylum,1,1623.80249,1.255303264,-8.300000191,643.8527832,12.76050472,138.5449677,363.6039429,451.9564514,407.6983948,68.54510498,19.96771812,1.606873512,11.14520264,0.106891029,-7.884803772,21.05235481
Ambystoma macrodactylum,1,1088.72644,2.061800718,-7.71069622,455.8674622,13.39659786,144.223465,264.0223999,300.2244263,281.2739258,65.77736664,29.50153732,2.468865871,11.94813442,0.96414566,-7.155447483,21.10729599
Ambystoma macrodactylum,1,505.2277222,4.485797405,-5.686216831,273.6778259,15.68765259,159.4408722,164.2494507,146.3349762,85.52940369,56.49129105,57.35184097,4.98059845,14.31357288,3.917065382,-5.312244415,21.39999962
Ambystoma macrodactylum,1,753.1130981,2.610015392,-7.4403615,324.3767395,14.00878143,147.3367767,186.9558563,225.7613831,183.2248535,64.22576141,43.39608002,3.13933754,12.51035213,1.557142377,-6.879313469,21.48395157
Ambystoma macrodactylum,1,1298.47998,1.914717913,-7.503992558,499.2724915,13.31299305,144.0421448,269.3828735,385.8236694,303.9570007,67.09728241,27.14302063,2.133020878,11.71488094,0.894700408,-7.025389194,20.81989288
Ambystoma macrodactylum,1,555.7704468,2.062615871,-8.695644379,324.8469543,13.39858437,130,202.8338318,140.6279297,85.11281586,56.80078888,41.6397438,2.598237991,12.08790874,1.559801221,-8.020532608,22.10000038
Ambystoma macrodactylum,1,623.0756226,4.302732468,-5.671969414,329.2802734,15.52350426,161.5146484,190.8598175,181.0056458,104.5232315,58.7426796,47.17961121,4.770910263,14.15009022,3.522803068,-5.409462929,21.2257328
Ambystoma macrodactylum,1,525.9508057,1.687786102,-8.867927551,306.0006714,13.18870068,126.0392685,190.9023895,145.1297455,83.03140259,57,43.10764694,2.388408422,11.88767147,0.849561393,-8.310614586,22.05627441
Ambystoma macrodactylum,1,511.5404053,1.794672012,-8.778456688,298.9964905,13.29556084,127.2221527,186.3079529,142.6572113,79.45152283,57,44.5371666,2.49536705,11.99457073,0.994306087,-8.226182938,22.07377052
Ambystoma macrodactylum,1,480.0783386,3.329768896,-6.79369545,256.3047791,14.65161514,150.2961884,154.7928925,129.7122803,84.57659912,59.78280258,57.22084808,3.826405048,13.25535679,2.53330946,-6.297061443,21.5
Ambystoma macrodactylum,1,718.7948608,-0.382666945,-10.58380508,398.2562256,10.51304245,111.32444,246.9465332,187.1367798,120.7329407,63.00643921,26.33711052,0.216080233,9.308049202,-1.183967829,-9.782063484,21.01699448
"Ambystoma macrodactylum Baird, 1850",1,704.3417969,2.884271145,-7.117571354,334.5862122,14.44446468,149.9950562,192.3362427,196.3971558,145.70224,63.27394104,43.09337616,3.319529533,12.95924282,1.847075224,-6.627404213,21.5
"Ambystoma macrodactylum krausei Peters, 1882",1,1137.743774,1.563320994,-8.29791832,430.9888611,12.88794041,140.2016296,245.5030518,317.1206665,302.8878174,67.7990036,29.9649086,1.968605995,11.46283436,0.468722105,-7.617733002,21.20000076
"Ambystoma macrodactylum Baird, 1850",1,727.0591431,3.659583092,-6.240337849,339.937439,15.0567503,155.9428253,194.9572449,217.7177734,153.0802155,60,44.33871078,4.405171871,13.55984879,2.737674236,-5.943530083,21.36696053
Ambystoma macrodactylum,1,833.1999512,3.86583519,-5.735178947,359.0636292,15.16597557,161.8531036,201.5359802,233.5829773,174.9823914,62.69618225,42.42525101,4.162147999,13.66609097,3.058870077,-5.426911831,20.94734764
Ambystoma macrodactylum,1,645.010376,4.139318943,-5.86986208,324.5170288,15.48144054,158.5525818,187,189.9457855,119.1264648,58.1284256,47.65258789,4.787157536,13.98342514,3.336876869,-5.557570934,21.35178185
Ambystoma macrodactylum,1,734.5477295,2.940318346,-7.159650326,322.0688477,14.48610401,149.5335999,184.9511566,225.8179932,175.7699585,62.54407501,44.87083054,3.587056637,12.94042206,1.899013162,-6.655313492,21.59930992
Ambystoma macrodactylum,1,769.4491577,2.842786789,-7.256494045,331.7664185,14.29705906,148.562439,191.4962311,232.6404724,188.4252167,63.07048798,43.19060516,3.438578129,12.79864502,1.747568011,-6.749554157,21.55420494
Ambystoma macrodactylum,1,536.9489746,2.799695492,-7.400297165,274.7932434,14.09945011,148.477005,164.7757416,131.557724,103.5638351,63,51.46070099,3.199478865,12.69972038,2.099435806,-6.752299786,21.55169868
Ambystoma macrodactylum,1,728.723938,0.563782096,-9.871389389,401.2353516,11.6555872,121.2078323,246.9228668,185.8640594,128.7658844,62,29.25029945,1.219935775,10.41635513,-0.184550673,-9.079253197,21.53038406
Ambystoma macrodactylum,1,819.5894165,-0.2965976,-10.50151062,456.5540466,10.50265694,112.0615616,280.2795715,206.3044739,142.0482788,64,23.46434212,0.303536475,9.302481651,-1.098373652,-9.699999809,21.02562141
Ambystoma macrodactylum,1,685.8275146,3.795054674,-6.394826412,308.40979,15.29760361,156.7910614,174.8047028,208.5954132,158.4173889,59.2091713,49.74338531,4.65726614,13.77662277,2.797918797,-6.000862598,21.70000076
Ambystoma macrodactylum,1,680.3481445,3.662010431,-6.542349339,296.1608582,15.34114933,155.6260376,166.4257202,208.8644562,167.2391052,60.37323761,51.71403503,4.341563225,13.76191044,2.659352303,-6.137334824,21.8188591
Ambystoma macrodactylum,1,649.5429077,3.727232456,-6.460083485,285.7095337,15.34030819,155.6910248,160.8013763,199.7878418,158.1976013,60.32358551,53.71850967,4.399348259,13.82749844,2.725681305,-6.132386208,21.80277443
Ambystoma macrodactylum,1,667.9574585,3.699792147,-6.429423809,292.0519714,15.36937809,155.8475647,164.6525116,204.919754,163.1572266,60.19156265,52.53803253,4.384539604,13.80015945,2.696538925,-6.118922234,21.79904747
Ambystoma macrodactylum,1,710.6459961,3.710938692,-6.103007793,354.2744446,15.0339489,157.9429932,204.1464691,210.7395325,130.4926453,60.6546669,42.39048767,4.207118034,13.53677273,2.868037462,-5.825200081,21.14016533
Ambystoma macrodactylum,1,680.2017822,3.833584309,-6.400000095,309.9343872,15.32442474,156.3191528,177.3779602,208.188446,155.1834106,59,49.43331528,4.699999809,13.78484535,2.783875704,-5.992178917,21.72417259
Ambystoma macrodactylum,1,931.7788086,3.6165452,-5.774479866,399.6748962,14.87011433,159.3298492,232.1185455,265.0570068,211.1083527,62.55521011,37.25077438,4.060565948,13.37043095,2.678892374,-5.576608658,20.64460182
Ambystoma macrodactylum,1,930.0224609,3.719830036,-5.727580547,393.8497314,15.01914406,159.7193298,224.8640747,266.3988342,203.1835938,61.75224304,38.20375443,4.144009113,13.49744987,2.843948126,-5.528064728,20.72478676
