Species,Type,Normal_1991_2020_MAP_aea,Normal_1991_2020_MAT_aea,Normal_1991_2020_MCMT_aea,Normal_1991_2020_MSP_aea,Normal_1991_2020_MWMT_aea,Normal_1991_2020_NFFD_aea,Normal_1991_2020_PPT_sm_aea,Normal_1991_2020_PPT_sp_aea,Normal_1991_2020_PPT_wt_aea,Normal_1991_2020_RH_aea,Normal_1991_2020_SHM_aea,Normal_1991_2020_Tave_at_aea,Normal_1991_2020_Tave_sm_aea,Normal_1991_2020_Tave_sp_aea,Normal_1991_2020_Tave_wt_aea,Normal_1991_2020_TD_aea
Rana luteiventris,1,521.1989136,5.828460217,-4.49909544,204.3079376,17.79851723,170.6071014,118.8083725,140.7880249,138.6514893,57.34850311,87.02416229,5.633457184,16.19166374,5.518736362,-3.969700813,22.31564713
Rana luteiventris,1,782.0890503,5.3890872,-4.388539791,281.8612366,16.98488426,170.9684601,165.0862885,189.065033,221.8891144,59.24937439,60.45370483,5.278416157,15.49103165,4.772393703,-4.015047073,21.37580109
Rana luteiventris,1,762.5761108,5.736521721,-4.037002563,277.8451233,17.49349022,176.6429749,164.3910217,177.8440094,220.1413574,60.06799316,62.92274094,5.592987061,15.92575359,5.129377842,-3.679854155,21.46517563
Rana luteiventris,1,1037.782349,4.153406143,-5.420742512,344.9279785,15.53470802,156.8314514,197.9667969,265.9396667,310.5617371,59.90996552,45.1018486,4.35461998,14.03248501,3.454821348,-5.173919201,20.92602921
Rana luteiventris,1,913.4250488,3.996400118,-5.681815147,317.1439209,15.28880501,154.1381989,184.3401489,232.2502594,259.2050781,59.3826828,49.11856079,4.285899162,13.86542892,3.229567528,-5.374537468,20.96188927
Rana luteiventris,1,968.3830566,2.988847017,-5.902842045,309.802887,13.97767639,145.5669556,176.6623383,259.9434814,293.2875366,61.53459549,45.19347763,3.498860836,12.48882389,1.689669013,-5.871142864,19.84669304
Rana luteiventris,1,824.3903198,3.47872138,-5.816854954,348.4998169,14.58295155,156.4493713,202.5908966,233.5375519,189.9514923,62.75556183,41.92944717,3.986612558,13.10061169,2.406771421,-5.679327011,20.39999962
Rana luteiventris,1,850.6777954,5.358632088,-4.800000191,268.0054932,17.05683136,164.9323425,145.7794037,218.6738129,274.479187,56.9954071,63.64220428,5.359163284,15.36001587,4.601585865,-3.941323996,21.80453873
Rana luteiventris,1,670.9876709,4.538169384,-5.676276207,251.0260925,16.03932762,158.8271942,149.3749695,164.0654907,186.0859985,57.79166412,64.02207947,4.73831892,14.63795185,4.039813519,-5.179152966,21.71607208
Rana luteiventris,1,1366.840698,5.528992653,-3.967126131,320.7458801,16.5056572,188.5402527,167.4421997,339.9383545,486.0450134,65.96726227,52.45485306,5.597297192,15.01978397,4.680540085,-3.171824932,20.44069862
Rana luteiventris,1,969.2838745,6.40626812,-3.269289494,257.7089844,17.58445168,192.3127594,135.7299194,242.4334106,327.9459534,62.18423462,69.14348602,6.419960499,16.05289078,5.825708866,-2.487173796,20.86094475
Rana luteiventris,1,964.1518555,6.800059319,-2.983952761,250.5181885,18.07741356,195.3300629,131.9538879,245.7632294,333.1998291,61.44022751,73.72237396,6.773372173,16.56966782,6.095324993,-2.208212852,21.04523849
Rana luteiventris,1,848.6113281,7.352106571,-2.558908224,222.7513123,18.59855652,198.0183716,116.655983,213.5568085,291.0221252,59.35583115,85.14828491,7.254806519,17.14243507,6.78637743,-1.740395427,21.1444664
Rana luteiventris,1,748.9523315,7.183428764,-2.823351383,204.9103088,18.48809433,192.821701,110.0088577,180.8958435,251.7481537,58.45622635,90.90857697,7.114634514,16.96437645,6.645144939,-2.0148983,21.30301857
Rana luteiventris,1,833.1530151,7.004716873,-2.964680672,221.0313873,18.29653931,190,115.9329147,206.8125458,287.4690552,58.34953308,83.18434906,6.931058884,16.8645153,6.486155987,-2.164711237,21.25463104
Rana luteiventris,1,800.6541138,7.065001965,-2.882620573,216.8358459,18.32073402,190.046936,114.4794083,199.6777496,274.1309509,57.99845886,85.82076263,6.969493866,16.91673279,6.602137566,-2.11634779,21.20730591
Rana luteiventris,1,663.4554443,3.979585409,-5.74271965,245.473526,15.22546768,148.7485352,135.1494141,180.0661011,172.1235199,59.78650665,62.22415543,4.063081741,13.71624184,3.193104506,-5.119777203,20.97564125
Rana luteiventris,1,1187.892212,2.753366232,-6.11575079,373.8123779,14.17577553,153.2577515,188.3741608,332.9277954,357.2568665,69.35540009,37.93841171,2.849939108,12.37747669,1.191329718,-5.414891243,20.23348808
Rana luteiventris,1,616.362915,6.150365829,-4.0885396,246.9203339,18.20845413,180.1778717,148.3747559,164.5272827,162.1620483,59.10099792,73.75770569,5.909430504,16.60684395,5.807983875,-3.681834459,22.32819939
Rana luteiventris,1,1732.584595,3.764482975,-5.294973373,500.5175171,15.26094151,172.6148987,280.5028076,493.1334839,565.5700073,71.01646423,30.9481163,3.602783918,13.44529057,2.801240444,-4.848555565,20.56009293
Rana luteiventris,1,1367.32959,3.479216099,-5.72716713,399.883728,15.17962456,171.8301697,215.4946289,411.1694946,434.5059509,72.69595337,37.97158051,3.36616683,13.24961853,2.566300154,-5.152225494,20.90157127
Rana luteiventris,1,820.3115845,3.67973423,-5.920239449,342.9485474,14.97956848,159.5897827,193.3089294,226.8130798,186.6836243,63,43.72911072,4.082830429,13.47982311,2.748681068,-5.618966103,20.89999962
Rana luteiventris,1,1624.320313,2.187943459,-6.738853455,467.0504456,13.24676323,138.4700775,258.4969482,446.6006775,525.7755127,63.71899796,28.34225082,2.718555689,11.77243328,0.938735545,-6.616656303,19.99284935
Rana luteiventris,1,889.2496948,1.99742806,-6.997545719,292.3525391,13.30581284,126.5739899,168.9443359,238.4244843,267.4422607,60.97547913,45.47415543,2.204261065,11.50580597,0.803354084,-6.497547626,20.30245209
Rana luteiventris,1,579.4390259,4.579165936,-5.5675354,223.2716522,16.46520424,145,124.6744385,153.5710449,169.3018951,53.14212799,73.93467712,4.865402222,14.77922249,3.726247311,-5.006840229,22.03242493
Rana luteiventris,1,787.6188965,3.576848745,-6.069997787,230.6792603,15.28812885,138.1324921,126.35466,194.7605591,282.9146118,55.80198669,66.55348206,3.857846737,13.58978081,2.559188843,-5.569561005,21.43018723
Rana luteiventris,1,504.467041,5.782885075,-4.30816555,205.9724731,17.69222832,174.8279572,118.9111099,143.2042694,117.1691666,59.85234451,85.67528534,5.59220314,16.00073624,5.178284645,-3.703552008,21.91041183
Rana luteiventris,1,2145.670166,2.960021019,-5.782450676,606.2861328,14.40129757,169.7107239,338.1982117,637.8729858,700.0437622,75.00971985,23.92226982,2.760729313,12.48515129,1.962465286,-5.354780674,20.18457413
Rana luteiventris,1,1777.251465,3.337833405,-5.76799345,509.0694275,14.78402424,165.2395325,275.6148682,554.0316772,569.0661011,70.10659027,29.0719738,3.339094162,13.01202297,2.339945555,-5.276143074,20.5340538
Rana luteiventris,1,1764.621216,3.464481592,-5.579266071,510.8675232,15.05727959,166.3327026,284.8054199,514.6884766,573.4799194,70.0247345,29.72099686,3.377379894,13.23408699,2.486432314,-5.069654465,20.61576271
Rana luteiventris,1,531.0915527,6.699999809,-3.555450439,208.3475494,18.70000076,183.4193726,121,130.9073639,143.4879761,57,89.5679245,6.599999905,17,6.151242256,-2.953539371,22.20926285
Rana luteiventris,1,653.8499146,5.966230869,-4.419610023,229.2682495,17.72353745,168.1982727,131.4378204,159.8237152,189.3869476,55.19792938,77.53286743,5.992504597,16.12382507,5.266386986,-3.619798183,22.14365196
Rana luteiventris,1,650.0888672,6.098074913,-4.47394371,212.0516968,18.07798958,175.7489014,121.4945908,156.0877533,205.5765228,57.18511581,85.46912384,6.096304893,16.470541,5.501815319,-3.67394352,22.55038834
Rana luteiventris,1,718.968689,6.867248535,-3.256778002,248.4572296,18.75380898,192.0379181,138.1390381,159.2396088,217.9324799,60,75.39064026,6.667327404,17.06851196,6.36811924,-2.738235474,22
Rana luteiventris,1,579.2407227,6.521952629,-3.661790609,219.6605377,18.36567879,179.5138702,126.9382248,143.9294434,157.8714447,57,83.66898346,6.525063515,16.76338959,5.862421036,-3.058110237,22.0592041
Rana luteiventris,1,1079.088867,5.170233727,-4.157699585,365.0023193,16.73568916,189.3392181,199.0003662,308.9294434,315.5864868,68.32155609,45.86365128,5.035688877,14.99902344,4.365056515,-3.798233509,20.87848854
Rana luteiventris,1,711.1396484,4.618808746,-5.547328472,261.8152771,16.16761398,157.5251007,155.4666443,173.1564026,199.3038635,56.474823,62.04045486,4.809943676,14.76456451,4.067551136,-5.147483349,21.75254059
Rana luteiventris,1,614.5291138,6.778572559,-3.314887285,234.3214569,18.72286034,190.1863556,133.048233,154.5625153,165.9742432,59.90349197,79.92642975,6.593557835,17.02894974,6.277337074,-2.771605492,22.083395
Rana luteiventris,1,893.5172729,5.567786694,-4.763330936,241.8098297,17.15592957,172.1835175,133.2351685,215.7354126,306.6332703,59.31238556,71.02735901,5.487629414,15.55378914,4.966863155,-3.871905804,21.9041748
Rana luteiventris,1,721.8920898,5.805585384,-4.709076405,223.0463257,17.61748505,171.9080505,126.8698654,172.8092346,234.4656067,57.41851807,79.21959686,5.805565834,16.06940842,5.198028564,-3.901252031,22.37597275
Rana luteiventris,1,587.805542,6.033224583,-4.4954772,229.5651093,17.93631172,169.3073883,140.633667,140.0217438,166.2189331,56,78.17041779,5.740472317,16.4366169,5.73746109,-3.895847559,22.43101501
Rana luteiventris,1,564.7599487,6.638897419,-3.561113834,216.25177,18.57821083,183.9085083,124.1484146,140.5032043,155.5022583,58,85.93421936,6.538924694,16.93014145,6.045125961,-2.969623089,22.11513901
Rana luteiventris,1,578.1136475,6.142497063,-4.39013958,227.3638458,18.11060905,171.1113892,139.8864594,134.0374451,165.4494324,56,79.60480499,5.910211086,16.60978699,5.910801411,-3.788600206,22.5
Rana luteiventris,1,920.8674927,5.378460407,-4.82243681,253.5337067,16.99852371,168.9305267,138.7138367,222.004776,312.6210632,58.222229,67.28343201,5.381074905,15.39981079,4.726209641,-3.967600822,21.82276154
Rana luteiventris,1,649.6451416,6.030753136,-4.5,211.8988037,18.02879715,174.1970673,121.8263626,155.075943,205.6508636,57.10586929,85.3050766,6.028796196,16.41784096,5.428796291,-3.760084629,22.58883858
Rana luteiventris,1,794.4181519,3.136920452,-5.863079548,320.108551,14.79170227,140.7937012,173.3721161,254.7698822,189.2922821,59.4601059,46.19095993,3.391159534,12.99128723,1.691537857,-5.463079453,20.6435051
Rana luteiventris,1,623.1048584,6.793497086,-3.363981962,237.2170868,18.78401184,190.8703766,134.1159821,156.6716919,168.2798004,59.96841431,79.08094025,6.593519688,17.08729935,6.289783478,-2.801954269,22.0978508
Rana luteiventris,1,637.5858154,8.082992554,-2.241906643,180.2180786,20.06477547,204.6902313,100.1668015,170.1461945,201.9384155,58.75772858,111.673317,8.049677849,18.37396049,7.47108078,-1.53091383,22.3223896
Rana luteiventris,1,643.2158813,7.83872366,-2.671033382,181.8707123,19.40007782,205.2113037,98.04391479,151.1237946,207.9915771,58.89412689,106.6273727,7.579444408,17.99833107,7.600682259,-1.828631282,22.10000038
Rana luteiventris,1,723.7362061,2.296019316,-6.85249424,309.6354065,14.04648781,130.9603729,159.5346375,253.6639709,154.455658,60.01006317,45.51623154,2.645514488,12.24551105,0.745505035,-6.454479218,20.89899254
Rana luteiventris,1,715.6847534,2.928179979,-5.92773819,284.1303711,14.22535896,133.583847,161.187149,206.7858429,178.5645142,58.38327789,50.04829407,3.22883749,12.48381138,1.6322124,-5.578269482,20.15381241
Rana luteiventris,1,719.2463379,5.729618073,-4.774858475,224.6013031,17.65506554,167.4740906,128.6243439,170.5359039,230.3426666,56.22681046,78.63809204,5.729968548,16.02993011,5.129942417,-4,22.42991829
Rana luteiventris,1,1241.918457,4.876774788,-5.046364307,311.7225952,16.38170624,168.1950226,160.2033234,304.6484375,443.5593567,61.27101135,52.80529404,4.913281441,14.69518566,3.992090464,-4.17645359,21.4256916
Rana luteiventris,1,623.4203491,4.008708954,-5.94103241,283.9055481,16.08535194,147.3939056,156.0565643,185.1509094,136.5062103,57.39390182,56.52340317,4.385498524,14.20870113,2.708677769,-5.31622076,21.96600151
Rana luteiventris,1,457.3120117,5.379232883,-4.746281147,172.7104492,16.91862297,151.6927185,99.64398956,113.583519,118.4674377,52.86196518,98.00910187,5.232618332,15.41035843,4.960638523,-4.067127228,21.67194939
Rana luteiventris,1,1543.843384,1.577402234,-7.539309978,452.6270752,12.57629967,128.6880035,243.4517517,458.0173645,427.0917358,65.83050537,27.74178505,1.758719444,10.9058094,0.579559386,-7.038774967,20.11630249
Rana luteiventris,1,1302.234863,3.412371397,-5.685397148,380.368927,14.91917133,152.3197174,206.3034821,361.5160828,436.1069946,63.05951309,39.31613541,3.618815184,13.31492805,2.219344139,-5.478716373,20.59532356
Rana luteiventris,1,1541.815796,2.31172061,-6.707042217,383.9205933,13.87316704,148.3318176,188.961319,407.6504517,540.760498,70.30683136,36.20675278,2.45366478,12.07266521,0.720574677,-5.988607407,20.55233002
Rana luteiventris,1,1315.240967,3.000850439,-6.549462318,321.4732971,14.68662739,141.2928772,161.3113708,349.1236267,480.4558716,62.64115906,45.71376038,3.100848436,12.73651791,1.800864577,-5.68144083,21.2859745
Rana luteiventris,1,464.754364,6.959012508,-3.230037689,197.06073,18.59642982,181.0389252,108.7206879,123.8024445,114.9151459,54.65589142,94.52381134,7.045773506,16.75896835,6.458830357,-2.417003393,21.87596893
Rana luteiventris,1,680.3955078,4.007520199,-5.138428211,289.1528931,15.36833382,148.3825226,168.6098938,200.5950775,159.6350098,57.9015274,53.49391937,4.311649323,13.66787052,2.711144686,-4.832893848,20.54777718
Rana luteiventris,1,1606.241455,2.640962124,-6.331233025,379.4490967,13.79996395,147.6596069,182.8940887,420.2793884,659.4188843,66.81433868,36.27728653,2.748436689,12.10237789,1.527510405,-5.730856419,20.07204056
Rana luteiventris,1,1585.529663,2.702406168,-6.234036922,376.434021,13.87103844,144.790863,181.3353119,414.3124084,650.1925659,65.31253052,36.77179337,2.799161911,12.17259312,1.574439883,-5.698775291,20.078722
Rana luteiventris,1,819.6886597,2.802477837,-6.046833515,323.0845947,14.37196732,139.5265045,172.4075317,268.4024963,199.0895691,60.50648117,44.46944427,3.10241437,12.58737469,1.302915692,-5.782548904,20.41761971
Rana luteiventris,1,652.9607544,3.692719221,-5.309093952,278.3942871,15.02159214,139.1346588,157.0897522,193.4104919,151.9348145,55.91961288,54.02578735,4.052299976,13.32137585,2.438734055,-5.061525345,20.33043861
Rana luteiventris,1,734.1228027,3.122891665,-5.962334633,299.2305298,14.7232523,140.7736816,163.2259521,236.8329773,168.4153748,59.62470245,49.1790123,3.337635517,12.92294979,1.702644467,-5.577331543,20.66452408
Rana luteiventris,1,632.6751099,3.415871382,-5.844304562,282.7769775,15.12599087,143.7312469,161.1326752,195.2731171,124.1192169,59.45225143,53.46882248,3.668671608,13.2968626,2.042831898,-5.382693768,20.94169617
Rana luteiventris,1,1520.728027,2.140482664,-6.869605541,396.6571655,13.66294479,148.0914612,195.406723,409.2203979,518.8399658,71.5148468,34.46195602,2.302104712,11.8601656,0.521109402,-6.121240139,20.54960442
Rana luteiventris,1,664.7562866,3.291423321,-5.923717976,292.378479,15.00028038,143.2585602,163.3764954,207.4311829,137.2855835,59.89535522,51.29402542,3.576403856,13.17618465,1.900765419,-5.433619022,20.91037369
Rana luteiventris,1,669.7261353,3.176104784,-6.033737659,293.6775513,14.83122063,142.6678772,164.1028442,209.0487213,138.3964844,60.43286514,50.59012222,3.422880173,13.02260494,1.731675267,-5.589288712,20.89999962
Rana luteiventris,1,598.4229736,3.703962564,-5.633642673,272.0006104,15.4351263,145.8323975,157.8005981,183.5836945,112.4212494,58.98173523,56.64987183,3.919290304,13.63607407,2.367594004,-5.148413181,21.03421402
Rana luteiventris,1,472.230011,4.486666203,-5.308470249,252.5801544,16.67990875,154.0258789,131.8703918,174.3626862,64.51529694,57.05275345,66.29267883,4.737911224,14.80218792,3.194562912,-4.769381046,21.96739578
Rana luteiventris,1,513.4550781,4.118798733,-6.118135929,261.3811951,16.37971878,149.5139008,139.8143158,188.2722473,76.82215881,56.73055649,62.75944138,4.418518543,14.47688007,2.996427536,-5.518459797,22.49381256
Rana luteiventris,1,1083.695679,3.247610807,-6.264188766,300.9849243,14.77629185,139.4573822,164.6404114,264.5272522,390.2823486,58.97432709,49.23739624,3.352632999,13.13460064,2.149594307,-5.765672684,21.02984047
Rana luteiventris,1,1428.68042,2.513411999,-6.483680725,376.4718018,14.08186054,149.3201447,187.196701,379.5820313,488.1246033,69.66652679,37.5461731,2.67330718,12.25960255,0.959147334,-5.715247154,20.57262993
Rana luteiventris,1,1499.10376,2.409561634,-6.791641235,382.2437439,14.06478214,147.8070221,188.9511719,398.9130859,519.3917847,69.91885376,36.73698044,2.51748395,12.20967388,0.79051882,-6.011203766,20.79391861
Rana luteiventris,1,542.7605591,7.647930622,-2.614830732,179.8694305,19.49859238,198.2628174,96.09459686,141.2608032,169.5222778,58.2706337,108.3767242,7.698744774,17.87254715,6.898168564,-1.80099988,22.0995636
Rana luteiventris,1,728.8532104,3.5493505,-6.039029121,247.2519989,14.87888241,136.2782745,129.3932648,220.4123993,200.9576416,57.69380951,60.20701218,3.449685812,13.32207298,2.890831947,-5.511907101,20.9310894
Rana luteiventris,1,1404.208252,1.920732617,-7.397869587,418.7718201,13.08674049,126.555275,227.5445099,410.2449341,390.5150452,62.0774231,31.328125,2.059466362,11.41367054,0.986277819,-6.836248398,20.43674278
Rana luteiventris,1,621.5080566,5.829819679,-4.756565571,209.9967957,17.84343338,166.7675018,122.9424744,146.7835083,191.2362061,54.81168365,85.1857605,5.829391003,16.24343491,5.300000191,-4.018836021,22.60000038
Rana luteiventris,1,1820.457275,2.935817957,-6.133606434,386.8364258,14.02431107,151.9495239,196.2386322,463.631897,675.3927612,66.45306396,36.45087051,2.998496294,12.39640999,2.007385731,-5.544297218,20.15507317
Rana luteiventris,1,686.8320923,7.124835491,-2.975196362,247.5538635,19.02582741,196.6094666,137.9927216,155.3166046,200.3838501,60.25598907,76.80001068,6.925639153,17.33502197,6.634836674,-2.5,21.98340416
Rana luteiventris,1,675.4244995,7.055485249,-2.951561213,251.5422974,18.95360756,199,141.4633331,162.5674133,188.9577179,61,75.34796906,6.943614483,17.3484993,6.648481846,-2.5,21.94851494
Rana luteiventris,1,676.3638916,7.09102726,-2.954372406,250.6108398,18.9928894,198.5297852,140.6007385,160.6818695,191.1799011,61,75.74007416,6.905978203,17.3458004,6.645748138,-2.5,21.90600395
Rana luteiventris,1,1162.30542,2.880959749,-6.427134991,302.4910583,14.32913685,141.1524048,160.2060852,295.8616638,427.4058228,61.49795151,47.34605408,2.978705168,12.63062,1.694707513,-5.876615524,20.77317429
Rana luteiventris,1,1312.698242,3.253834486,-6.00240612,351.5795288,14.83068943,144.9759216,174.2772369,360.764679,489.147583,62.19261932,42.55255508,3.288163662,13.03156471,1.989404321,-5.404339314,20.85330582
Rana luteiventris,1,1559.074585,3.221540689,-6.01885891,382.9865723,14.71960545,153.1267853,201.0230713,431.317749,551.6029053,66.34455109,38.622612,3.257792473,12.9840641,2.034938335,-5.41021347,20.72990608
Rana luteiventris,1,1524.442139,3.471296072,-5.686842918,357.5514832,14.88236713,157.8849487,185.8608704,412.6463013,550.9980469,65.5695343,41.68762207,3.606713772,13.18002796,2.489958048,-5.163032532,20.55833817
Rana luteiventris,1,711.5144653,6.038789272,-4.258888245,249.390686,17.90076447,179.8951569,137.5100098,198.4038239,205.1678314,59.24658585,71.60387421,6.038294792,16.20068359,5.496651173,-3.396891832,22.09501266
Rana luteiventris,1,757.9145508,6.993597984,-3.420748472,210.9786987,18.3529892,193.4016113,113.1190567,176.3791962,242.279068,58.86479187,87.23458099,6.858203888,16.9730854,6.60629797,-2.458495378,21.79141998
Rana luteiventris,1,1104.834106,5.306477547,-4.144255638,365.4072876,16.88607597,189.3338928,199.2888641,310.3905334,329.4790039,67.48571777,46.33613586,5.169137955,15.18602467,4.55266571,-3.74902463,21.03501701
Rana luteiventris,1,668.2415161,4.155624866,-5.228585243,254.8995361,15.64249134,138.8813629,134.016983,195.2740784,174.4364777,53.2409935,61.30824661,4.443591595,13.94115257,3.062599659,-4.838535786,20.79747391
Rana luteiventris,1,621.321167,4.087693691,-5.699999809,214.8373566,15.57877731,136.5700226,112.3766098,191.4221497,163.3247833,54.57023239,72.49598694,3.989366055,13.98754025,3.589399099,-5.11055851,21.24291229
Rana luteiventris,1,1261.095947,3.492937803,-5.614492893,371.1057739,15.0069828,152.0008545,201.9807129,348.2697144,419.396698,61.96554184,40.56504059,3.707030773,13.39013577,2.306963444,-5.414402962,20.70196342
Rana luteiventris,1,1427.426392,3.239386797,-5.770918846,410.2445374,14.64746189,160.9084015,221.2212219,409.6194458,478.1475525,68.63642883,35.68844223,3.332527161,12.95312023,2.137577295,-5.372799397,20.33726883
Rana luteiventris,1,1466.373657,3.326380491,-5.677062988,420.3655701,14.72377777,161.1784515,227.2476349,425.1836853,488.8937073,68.78869629,35.01907349,3.321345806,13.02437687,2.220176458,-5.378855705,20.42085457
Rana luteiventris,1,1024.598145,2.435322762,-6.782343864,300.9171143,13.87114525,127.1774292,166.979599,263.4096985,349.2547607,58.82270432,46.04593277,2.545275211,12.12708187,1.235171676,-6.282268524,20.61768913
Rana luteiventris,1,585.9287109,5.755127907,-4.244930267,221.5765686,17.75743484,182.3181305,117.349678,163.0912476,155.5896454,62.80548096,80.15447235,5.720798969,16.05735397,4.93188715,-3.642722607,22
Rana luteiventris,1,736.9751587,6.117719173,-3.892434597,243.4886169,18.22458076,185.0462036,129.4577789,211.1049805,208.6370697,62.87531281,74.74487305,6.126221657,16.42499733,5.019190311,-3.192479372,22.11764717
Rana luteiventris,1,695.1183472,5.992712498,-4.398659706,219.0655365,17.93094063,174.8924561,123.9439926,168.4947052,222.9369354,57.26093674,81.70590973,5.990210056,16.26373863,5.44077158,-3.626099348,22.30624771
Rana luteiventris,1,579.9098511,6.152200222,-4.405428886,227.648407,18.08960915,170.6734314,140.7474213,131.2329254,168.2269135,56,79.40299988,5.872886181,16.56515694,5.89473772,-3.805521727,22.49455643
Rana luteiventris,1,837.9573975,2.685303211,-6.14815855,327.6773682,14.20507717,138.5184174,174.3569641,275.2054138,205.2425842,60.66622543,43.40895844,2.985289574,12.43716717,1.205080867,-5.866625309,20.37166214
Rana luteiventris,1,492.8486023,5.620417118,-4.263110161,203.0685577,17.48086929,175.04953,114.8928299,142.1291962,111.6581268,60.54314041,86.16348267,5.499542236,15.79113197,4.993917465,-3.776922941,21.7486248
Rana luteiventris,1,424.3987427,6.276333809,-4.212836742,169.9842377,18.11472702,164.5030975,99.11321259,100.7514877,111.3765411,53.05524063,106.5016937,6.013926506,16.57281685,6.013029099,-3.612576485,22.38272858
Rana luteiventris,1,1529.438599,4.115005016,-4.964338303,371.7360229,15.31856632,183.2381744,193.1498108,390.7224121,538.6982422,73.77404022,41.23849869,4.32362318,13.61345863,2.742384911,-4.273589611,20.28793716
Rana luteiventris,1,982.8101196,3.112381458,-6.400000095,268.9934692,14.73321152,133.9889984,147.407196,239.2741089,361.2705383,57.78425598,54.77576828,3.312047243,13.03366375,1.962997794,-5.878419399,21.1338768
Rana luteiventris,1,721.8181763,6.623204231,-3.217955112,283.3763428,18.55862427,200.856369,156.9419403,213.5517578,183.0899963,64.73925018,65.68479156,6.475030899,16.76180077,5.934569359,-2.713503122,21.7517128
Rana luteiventris,1,1222.951294,6.0287714,-3.561184406,301.7780151,17.3104496,191,161.788208,297.8151855,427.934021,64.436409,57.45055771,6.14217329,15.74426556,5.001273632,-2.771727085,20.85290527
Rana luteiventris,1,950.0720825,6.810021877,-2.982111931,247.0092316,18.19740486,191.5490875,134.683609,236.3022156,330.9034729,60.05044556,74.01399994,6.867274761,16.68172836,6.085936546,-2.211203098,21.17595673
Rana luteiventris,1,662.5437012,5.890656948,-4.699999809,215.252533,17.84108925,171.6380157,123.9253082,157.8569641,208.9070587,56.81997299,82.91117859,5.890476704,16.24109077,5.251096249,-3.910614252,22.60000038
Rana luteiventris,1,811.5136108,5.372850418,-4.300770283,267.0064392,17.10839653,174.1297913,149.2316437,203.567215,246.3096008,60.88745117,64.59108734,5.313401699,15.50940609,4.608796597,-3.900923967,21.41096878
Rana luteiventris,1,655.7877808,3.411401272,-5.772735596,291.2058716,15.12285995,145.3703613,162.8576355,203.7645874,134.7885742,59.85471725,52.14473724,3.652393818,13.32374001,2.023209095,-5.359717846,20.92556
Rana luteiventris,1,751.7714844,3.374592543,-6.046420097,250.9404449,14.58763027,131.1342468,133.6747131,221.2016144,211.1043701,56.7117691,58.17056656,3.302563667,13.0606699,2.758259535,-5.471181393,20.61946487
Rana luteiventris,1,1479.6875,4.727241516,-4.653182507,374.784729,15.73626232,181.5894623,192.8252411,384.0915833,507.6808777,68.24222565,42.09971237,4.882375717,14.20449638,3.673416376,-3.834417582,20.37322807
