Species,Type,Normal_1991_2020_MAP_aea,Normal_1991_2020_MAT_aea,Normal_1991_2020_MCMT_aea,Normal_1991_2020_MSP_aea,Normal_1991_2020_MWMT_aea,Normal_1991_2020_NFFD_aea,Normal_1991_2020_PPT_sm_aea,Normal_1991_2020_PPT_sp_aea,Normal_1991_2020_PPT_wt_aea,Normal_1991_2020_RH_aea,Normal_1991_2020_SHM_aea,Normal_1991_2020_Tave_at_aea,Normal_1991_2020_Tave_sm_aea,Normal_1991_2020_Tave_sp_aea,Normal_1991_2020_Tave_wt_aea,Normal_1991_2020_TD_aea
Rana luteiventris,1,545.1140747,3.509002924,-6.591024399,292.7351379,14.80959511,150.7024231,176.0929413,151.6828918,94.81626892,58.52978897,50.57315445,4.048215866,13.35502815,2.809769869,-6.182111263,21.43824768
Rana luteiventris,1,697.2009888,4.481051445,-5.411184311,352.3864136,15.88016129,162.7946625,205.6042633,205.4761047,126.4747162,58.20484543,45.01076126,4.887608051,14.38891029,3.660527706,-5.120491982,21.27220917
Rana luteiventris,1,757.4888306,4.090503693,-5.709497452,369.479248,15.49035645,159.4413605,211.18573,224.0993805,143.5652924,59.53390121,41.90368652,4.590196133,13.99050045,3.234626293,-5.465224266,21.20000076
Rana luteiventris,1,627.055603,2.639796257,-7.561972618,303.2004089,14.12058926,150.2093201,177.1979675,164.1100769,129.1448364,65.02707672,46.46207428,2.939232826,12.6395483,1.820842862,-6.778173447,21.62057877
Rana luteiventris,1,786.5021362,4.001487255,-5.506415367,364.2691345,15.3017149,159.7725525,215.6978607,230.0346375,159.5321808,60.0083313,42.02087784,4.455710411,13.80146122,3.101746798,-5.307857037,20.79999924
Rana luteiventris,1,565.8421021,1.210371852,-9.199999809,313.9819031,12.47173405,121.6606903,196.9524384,143.6087494,91.27865601,58,39.65398026,1.510664105,11.01027393,0.800000012,-8.399999619,21.66606903
Rana luteiventris,1,513.1270752,1.733922958,-8.830816269,299.4595032,13.26956463,126.3487854,186.5938416,142.367218,80.32123566,57,44.33214951,2.469442844,11.96915054,0.884790063,-8.265160561,22.10000038
Rana luteiventris,1,567.9835815,2.451788425,-7.948140621,347.6014099,13.5764761,130.8368225,219.3420563,161.5045929,70.50180054,55,39.03805542,3.050745487,12.28909683,1.764447451,-7.427387238,21.50302315
Rana luteiventris,1,743.5452271,4.225829124,-5.561994553,365.6899109,15.62843513,160.5015869,209.9330292,220.1246796,138.7983704,59.10830688,42.64450455,4.728437424,14.12559891,3.339334011,-5.360672474,21.18910027
Rana luteiventris,1,729.6463623,4.056972504,-5.786032677,361.7418518,15.41259956,159.3263397,208.8638153,216.9187622,135.7616425,59.43251801,42.6045723,4.556106567,13.95701027,3.167873621,-5.543246746,21.20000076
Rana luteiventris,1,793.5092163,3.089159012,-6.710833549,379.2565002,14.49019814,151.0771637,217.4325714,240.3262939,153.974762,62.19949722,38.14163208,3.534323454,12.93296909,2.079979897,-6.348665714,21.19009399
Rana luteiventris,1,691.911499,3.783839703,-6.400000095,314.5038757,15.2831831,155.8252869,180.843338,211.6354828,158.3639832,59.17425537,48.60618973,4.683445454,13.7110815,2.725754499,-6,21.68271446
Rana luteiventris,1,566.4419556,1.246287227,-9.19124794,306.1323853,12.50849819,123.6626816,191.3293762,147.671936,95.00016022,59,41.02005386,1.607150555,11.10824108,0.752686679,-8.491978645,21.75614738
Rana luteiventris,1,559.7838135,0.973993957,-9.382531166,311.6439209,12.09489155,117.8237686,200.2137451,139.152298,89.92668915,58.05926132,38.91490555,1.194563031,10.69116306,0.566932857,-8.580771446,21.5
Rana luteiventris,1,538.5499878,2.652512789,-7.532811165,286.0252991,14.05222797,144.2204437,169.1494751,138.4410706,94.85734558,62,49.10268021,3.104650497,12.60441113,1.789322615,-6.877914429,21.56634903
Rana luteiventris,1,630.173584,1.961222529,-8.111895561,328.2304382,13.37571526,137.8798828,195.4973907,170.9911957,117.3060532,63.26799011,40.88747025,2.351777077,11.97228336,0.975448906,-7.522627354,21.48888779
Rana luteiventris,1,524.5566406,3.331975698,-6.959976673,276.6374512,14.63245773,152.9148254,166.1102905,127.4964142,96.66457367,61.60620117,53.01535034,3.825269699,13.23201084,2.632133007,-6.408489227,21.59161568
